Ensembl_ID_base,gene_name,gene_type,log2FC_7043,log2FC_7078,log2FC_7083,log2FC_8004,log2FC_8013,mean_log2FC,median_log2FC,mean_expression
ENSG00000171388,APLN,protein_coding,-3.0666949762575446,-1.3706726479533433,-5.543737919139267,-1.3682371480109987,-0.1670036937284367,-2.3032692770179173,-1.3706726479533433,50.10882314433333
ENSG00000261327,AC134312.5,lncRNA,-1.6121910711023073,-2.4233092613963754,-1.6397634019265523,-4.504151184046986,-1.329087041252495,-2.301700391944943,-1.6397634019265523,15.831155165199998
ENSG00000125398,SOX9,protein_coding,-2.792623019799392,-3.5398995834462714,-0.6007768648588883,-2.0473890323699764,-2.4273770222730366,-2.281613104549513,-2.4273770222730366,55.81251356733333
ENSG00000236404,VLDLR-AS1,lncRNA,-1.3865389720232146,-4.220971828760032,-0.6095965414571562,-3.027596568224888,-2.157970648152723,-2.2805349117236027,-2.157970648152723,41.552035323933325
ENSG00000176826,FKBP9P1,transcribed_unprocessed_pseudogene,-3.2544903640443406,-2.4806055423242896,-0.4980399419633743,-4.167816002123322,-0.9308723437453548,-2.2663648388401363,-2.4806055423242896,35.15639361673334
ENSG00000184343,SRPK3,protein_coding,-1.6493542456769092,-2.3705135609801538,-1.6791055322817336,-2.779129196727732,-2.7771748954208317,-2.2510554862174716,-2.3705135609801538,9.326729635
ENSG00000164099,PRSS12,protein_coding,-1.453005980019583,-2.751137283036723,-2.266681227327169,-2.562968699393485,-2.203385453941258,-2.2474357287436435,-2.266681227327169,395.0630906206667
ENSG00000167103,PIP5KL1,protein_coding,-2.1049165525793145,-1.1867975919616591,-2.590793516584864,-3.093486854557229,-2.1693257457974897,-2.229064052296111,-2.1693257457974897,22.988945872800002
ENSG00000239332,LINC01119,lncRNA,-0.6140630338291215,-2.285663044276187,-4.177596782913868,-3.1684810860512145,-0.892030391916184,-2.2275668677973153,-2.285663044276187,25.916279633799995
ENSG00000196155,PLEKHG4,protein_coding,-1.5948854914338613,-1.6892801066335146,-2.940902793088773,-2.6739385330245495,-2.1206315482761706,-2.203927694491374,-2.1206315482761706,173.93396628066668
ENSG00000106366,SERPINE1,protein_coding,-1.1109853726958487,-2.321296281806662,-1.6479057179767125,-3.78594824885017,-2.13655085354282,-2.200537294974443,-2.13655085354282,33845.87298326667
ENSG00000105605,CACNG7,protein_coding,-1.4602330254361773,-1.477579025140707,-2.338448510085537,-3.5254331707549613,-2.17543037811856,-2.1954248219071886,-2.17543037811856,7.9499812801999985
ENSG00000117595,IRF6,protein_coding,-2.9328341425203237,-1.5992009228201995,-3.6038764149794322,-0.44812123164267614,-2.3871657337202326,-2.1942396891365727,-2.3871657337202326,12.812293622933334
ENSG00000119714,GPR68,protein_coding,-0.17079235837635043,-3.5683946938868605,-3.658631142820115,-3.5653484018099797,-0.0012147576436616347,-2.1928762709073935,-3.5653484018099797,49.073229936199986
ENSG00000259807,AC009093.1,lncRNA,-1.5437821045094573,-2.762082198100587,-4.411963247983477,-1.9083010068148747,-0.2256107846408959,-2.1703478684098583,-1.9083010068148747,10.617642597733333
ENSG00000164929,BAALC,protein_coding,-2.8868218617472756,-2.026118721720435,-2.637536953293652,-0.45795572325702594,-2.841939648432281,-2.170074581690134,-2.637536953293652,58.00128794866666
ENSG00000229931,ATXN1-AS1,lncRNA,-1.1804608382583341,-2.6665489701771596,-3.3405003238118716,-1.494645409192684,-2.1669780629900504,-2.16982672088602,-2.1669780629900504,5.507283341600001
ENSG00000038945,MSR1,protein_coding,-1.3789477325404347,-3.0256801857619333,-2.4880637455404417,-2.041335333708547,-1.8679054641316628,-2.160386492336604,-2.041335333708547,33.02838698513333
ENSG00000126785,RHOJ,protein_coding,-2.160900929218939,-2.48434494009132,-2.6021671782560802,-1.7470614086531526,-1.7942707922955332,-2.1577490497030047,-2.160900929218939,32.621522294866665
ENSG00000135919,SERPINE2,protein_coding,-0.4169375420546828,-4.020055022678148,-2.6910340371286434,-2.6459519219719514,-1.0042641300583295,-2.1556485307783513,-2.6459519219719514,18607.8369246
ENSG00000182379,NXPH4,protein_coding,-1.8080676578776784,-2.197325226860208,-1.7616346562130434,-3.23742918351988,-1.7619145817134316,-2.1532742612368483,-1.8080676578776784,11.683581371
ENSG00000133107,TRPC4,protein_coding,-2.219180292308863,-1.919758430813192,-1.6196621200245822,-1.8978975514755296,-3.0653810216797046,-2.1443758832603743,-1.919758430813192,156.602184912
ENSG00000140105,WARS1,protein_coding,-2.2561686858447807,-2.790629885008542,-0.28107362315525997,-2.9943019409913276,-2.379166616322772,-2.1402681502645367,-2.379166616322772,2231.297495986667
ENSG00000122694,GLIPR2,protein_coding,-2.093711912533097,-1.8475109001655792,-2.3718791939145873,-2.4826587819727735,-1.8851635997856082,-2.136184877674329,-2.093711912533097,449.10425542666667
ENSG00000135424,ITGA7,protein_coding,-2.077669350012398,-2.0860511195396283,-1.6313437088931888,-1.9472362923596238,-2.937206595738836,-2.135901413308735,-2.077669350012398,303.85950528333336
ENSG00000212724,KRTAP2-3,protein_coding,-1.5675538043740334,-2.049005995688524,-2.0906079908549287,-2.103543762946039,-2.8165163783049674,-2.1254455864336985,-2.0906079908549287,14.931835313933329
ENSG00000151006,PRSS53,protein_coding,-1.175510721026222,-1.8380308818919215,-5.512019165200403,-1.312181190859358,-0.7810471406693522,-2.1237578199294513,-1.312181190859358,17.658852589200002
ENSG00000169744,LDB2,protein_coding,-1.0575228700532469,-1.9593531048474855,-3.397619971713909,-2.178496229105275,-2.000670672745432,-2.11873256969307,-2.000670672745432,125.62578171733334
ENSG00000273312,AL121749.1,lncRNA,-0.1224415453729717,-2.5736406271895227,-4.189408211328774,-3.3327596947859783,-0.3581648378817963,-2.1152829833118085,-2.5736406271895227,6.874626092000001
ENSG00000225205,AC078883.1,lncRNA,-1.6406074197318379,-3.275759758834097,-0.894978671003253,-2.592507679463633,-2.1602775181959206,-2.1128262094457484,-2.1602775181959206,26.812678984
ENSG00000137203,TFAP2A,protein_coding,-0.3443694594599469,-1.5320483631040347,-4.479121789646434,-2.314023305163455,-1.8919448870556501,-2.1123015608859044,-1.8919448870556501,11.103320801133332
ENSG00000179772,FOXS1,protein_coding,-0.1651332781176018,-3.0180976452029302,-3.6038764149794322,-3.147515967365891,-0.6081218085561702,-2.108549022844405,-3.0180976452029302,11.589276732
ENSG00000150551,LYPD1,protein_coding,-3.7913308125011937,-1.239686607838431,-0.6762116070138813,-1.5551543624358706,-3.2602741743131203,-2.1045315128204996,-1.5551543624358706,474.430394044
ENSG00000274370,AC130371.2,lncRNA,-1.5727750807368794,-2.3146643158446016,-4.1068790873974645,-0.42101554745138214,-2.098748572737621,-2.10281652083359,-2.098748572737621,10.3063479908
ENSG00000205336,ADGRG1,protein_coding,-1.445885269447424,-1.790029684343603,-4.604730274794081,-0.7582566897967098,-1.8919448870556501,-2.0981693610874936,-1.790029684343603,5.7924744102
ENSG00000128422,KRT17,protein_coding,-1.5531908683126359,-3.867896298741174,-1.5028288687668292,-2.879860227249388,-0.5908847632957146,-2.0789322052731487,-1.5531908683126359,55.210737718000004
ENSG00000232788,ITGA6-AS1,lncRNA,-1.8436328579518966,-3.0200170674990727,-1.1761028598637013,-2.7068565583774564,-1.625977223553844,-2.0745173134491948,-1.8436328579518966,5.903078664933334
