Ensembl_ID_base,gene_name,gene_type,log2FC_7043,log2FC_7078,log2FC_7083,log2FC_8004,log2FC_8013,mean_log2FC,median_log2FC,mean_expression
ENSG00000137393,RNF144B,protein_coding,2.3572026530094927,0.6692763171748597,3.547032879772437,1.2039346614500754,1.2705376531016839,1.8095968329017098,1.2705376531016839,210.83005587266663
ENSG00000188394,GPR21,protein_coding,1.956010431209326,0.06958575101851361,0.9486171687689935,2.7897150386098133,3.270608062081335,1.806907290337596,1.956010431209326,17.287094320133335
ENSG00000080986,NDC80,protein_coding,1.8238634699788294,2.473094201048431,0.9224924405376518,2.2558743992098087,1.5555248217671158,1.8061698665083674,1.8238634699788294,103.53521106999999
ENSG00000235033,DAAM2-AS1,lncRNA,2.149772589674149,0.9158778060925095,3.5729843792417517,0.3308523713592959,2.0439623000880953,1.8026898892911603,2.0439623000880953,11.133673281200002
ENSG00000164920,OSR2,protein_coding,1.0921178394970976,1.5492120777358327,3.156233583574042,1.7867615141209223,1.4222492919507463,1.8013148613757282,1.5492120777358327,14.886846977066664
ENSG00000144445,KANSL1L,protein_coding,0.9380886973619615,1.2379744947985447,3.70502674069078,2.2803184816511752,0.8450285747503656,1.8012873978505652,1.2379744947985447,312.00168024266674
ENSG00000269113,TRABD2B,protein_coding,1.8135790546554698,1.2881913853027929,0.8290309376346634,4.038383126167452,1.0336741453289666,1.8005717298178692,1.2881913853027929,8.2435950748
ENSG00000183044,ABAT,protein_coding,1.4818194827299784,2.772202421152821,1.0635620900864806,2.0438866414744785,1.6297051567810668,1.7982351584449652,1.6297051567810668,221.6592395853333
ENSG00000183346,CABCOCO1,protein_coding,1.782035408905403,1.2158960096724627,2.007437602053265,2.1050783978525307,1.8711376076977517,1.7963170052362827,1.8711376076977517,25.396781856199997
ENSG00000079215,SLC1A3,protein_coding,0.9777673934845712,0.6765334507646319,2.2017000182287685,2.1136853839431886,3.0070339127843955,1.7953440318411111,2.1136853839431886,269.5977417986667
ENSG00000183549,ACSM5,protein_coding,2.443953690027107,0.6600259881683967,2.427773555115731,0.9046049150211948,2.538706933901258,1.7950130164467375,2.427773555115731,10.411481497266667
ENSG00000175063,UBE2C,protein_coding,1.7337468493664323,2.4504567443828504,0.8499664152186694,1.5852832143779114,2.3387511320513665,1.791640871079446,1.7337468493664323,106.12478493466668
ENSG00000283538,AC005972.3,lncRNA,1.9001239220127681,2.307268899903056,1.4834527606252368,2.152200498923404,1.1129164949935086,1.7911925152915948,1.9001239220127681,20.695134967
ENSG00000115468,EFHD1,protein_coding,1.4922046546417729,0.3171740101607119,3.203453203409002,2.3502632316103655,1.5749272075007852,1.7876044614645274,1.5749272075007852,149.67465685200003
ENSG00000149212,SESN3,protein_coding,0.8298757250777875,1.5495478632031752,2.312376969561779,2.6189801166739937,1.6233457651300398,1.786825287929355,1.6233457651300398,1459.3459794
ENSG00000064655,EYA2,protein_coding,1.1948562542611727,2.16750097768423,1.6051345192776196,2.733485982119511,1.222249055708585,1.7846453578102235,1.6051345192776196,257.4034697133333
ENSG00000141449,GREB1L,protein_coding,0.6922834047184949,2.798186759390087,2.427773555115731,2.898047706565889,0.10090316792206577,1.7834389187424535,2.427773555115731,6.054746054666667
